year_week,WIND_DIRECTION_DEG,WIND_SPEED_MS,BAROMETRIC_PRESSURE_HPA,TEMP_2M_C,RELATIVE_HUMIDITY_PCT,total_ozone,mu,value
2000-W27,201.571429,3.700595,679.195701,7.713889,53.60396,271.75,1.0925,370.2375
2000-W28,218.375,3.020833,681.233248,9.231933,49.876106,253.833,1.1325,370.4625
2000-W29,178.529762,3.220833,681.51875,8.614881,44.224359,265,1.380857,370.075
2000-W30,138.47619,6.915476,680.758929,7.67381,42.277108,269.429,1.363,368.86
2000-W31,192.589286,3.36131,680.768869,7.751786,46.744526,266.4,1.1298,368.8875
2000-W32,135.517857,4.471429,680.835536,9.066667,31.254902,263.6,1.0826,368.3375
2000-W33,148.416667,4.500595,680.575714,9.181548,32.861314,267.8,1.0796,368.2975
2000-W34,164.136905,3.908929,680.484405,7.511905,52.791411,260.6,1.1174,367.4625
2000-W35,216.386905,1.897024,679.835655,7.253571,75.912409,250.75,1.246,367.555
2000-W36,222.761905,2.543452,680.143415,7.30122,78.87013,252.667,1.725333,367.1875
2000-W37,123.77381,3.727381,681.149793,9.564138,40.041667,253,1.394714,366.06
2000-W38,144.255952,3.006548,679.648155,8.404762,31.071429,258.429,1.352,366.99
2000-W39,194.164384,2.376712,680.325417,7.735714,52.029762,254.857,1.340286,365.19
2000-W40,140.190476,3.50119,679.672381,8.67381,28.185629,255.2,1.1078,366.6033333
2000-W41,175.178571,4.826786,680.100893,7.009524,41.029762,261.8,1.3928,367.1375
2000-W42,176.279762,4.563095,680.694048,7.579167,47.72619,249.286,1.429143,367.505
2000-W43,201.791667,2.961905,679.40875,4.619643,76.487179,253,1.472,367.8725
2000-W44,200.553571,4.369643,680.32744,5.78631,83.018182,246.25,1.4665,368.1516667
2000-W45,178.011905,2.547024,678.646488,3.830675,65.216049,252.667,1.6815,368.4308333
2000-W46,124.994048,5.27619,679.225417,4.51131,47.918239,253.286,1.523,368.71
2000-W47,151.285714,5.56131,680.336548,6.199394,16.179641,252.667,1.6455,368.5275
2000-W48,186.946429,3.327976,680.340952,5.692771,36.215569,249.429,1.520143,369.02
2000-W49,158.339286,3.411905,679.195417,5.258182,30.598802,246.143,1.567429,369.4
2000-W50,156.327381,4.969643,680.285893,6.42619,38.952381,239.429,1.611286,369.78
2000-W51,155.375,4.098214,680.500476,6.474405,22.025157,226.143,1.561286,369.895
2000-W52,212.970238,3.042262,679.178095,6.501786,31.946429,239.143,1.772286,370.3575
2001-W01,195.720238,4.654762,679.852381,8.030952,36.208333,239.857,1.726,370.4025
2001-W02,167.684524,5.14881,681.290298,6.277976,36.755952,248,1.463,370.49
2001-W03,146.404762,5.22381,681.167381,6.569048,17.883436,245.833,1.553,371.02
2001-W04,156.202381,5.111905,681.057605,5.16478,15.740964,252.571,1.500571,371.845
2001-W05,150.75,5.019048,679.279762,5.217284,24.277108,258.857,1.480143,371.1325
2001-W06,193.922619,5.944048,675.467534,3.243448,49.814286,253.75,1.25875,370.6
2001-W07,147.428571,3.885714,678.528988,3.163804,67.757764,254.167,1.654,372.625
2001-W08,203.404762,2.561905,679.323241,5.343,39.509615,246.333,1.440167,372.1275
2001-W09,133.833333,3.795833,680.749662,6.741892,27.006803,254.571,1.392143,372.035
2001-W10,146.511905,4.666667,679.147917,4.308442,24.744048,279.714,1.369857,373.0075
2001-W11,119.22619,4.727976,679.829286,5.074251,18.193939,268,1.350714,373.0725
2001-W12,223.404762,4.4375,677.075793,4.569343,35.363636,261.8,1.1016,373.385
2001-W13,185.845238,2.955952,680.184132,5.034711,54.663866,261.4,1.1392,364.405
2001-W14,222.809524,3.030952,680.35256,5.198214,45.980892,279,1.345714,372.76
2001-W15,191.964286,4.020833,679.877798,5.003571,37.191617,281.429,1.433286,375.2675
2001-W16,229.541667,2.424405,680.277679,6.010714,31.184524,283.143,1.336857,374.16
2001-W17,177.928571,3.321429,680.475357,6.402454,34.839286,280.833,1.226667,373.36
2001-W18,187.72619,2.329167,680.055,6.731548,35.708333,284,1.331571,374.7325
2001-W19,180.970238,2.922024,679.703036,7.771429,25.714286,287.286,1.297857,374.45
2001-W20,169.095238,2.7125,680.625306,4.778082,57.901515,292.714,1.426714,373.15
2001-W21,115.389222,4.277246,681.749408,8.550327,36.842466,281.143,1.304,374.4625
2001-W22,204.446429,2.364286,680.336371,5.7904,57.990196,281,1.526571,374.8875
2001-W23,196.97619,3.575595,680.48311,4.754878,67.256757,284.833,1.4705,374.355
2001-W24,154.238095,3.754762,680.820611,9.310687,40.223077,273.333,1.229833,373.3625
2001-W25,146.440476,3.581548,680.076711,9.171812,21.791946,272.2,1.0254,373.5825
2001-W26,194.48125,3.163125,680.938017,8.00146,50.911111,279.4,1.039,373.43
2001-W27,123.85119,4.490476,681.829231,11.113462,29.115385,261.286,1.228143,372.9625
2001-W28,160.52381,2.874405,681.018768,8.905634,38.313433,274.714,1.270714,371.31
2001-W29,134.684524,5.427381,681.232824,10.29084,28.023256,268,1.165286,369.745
2001-W30,184.690476,2.883929,680.248922,8.04902,48.064103,270,1.263,370.565
2001-W31,139.446429,4.279762,681.701053,9.159649,33.589286,276.143,1.414714,370.5275
2001-W32,159.369048,4.439286,681.750414,9.466207,38.625,273.429,1.186,369.9775
2001-W33,180.541667,5.930357,681.728961,8.842208,45.616883,269,1.248167,369.7
2001-W34,127.136905,3.592262,681.402619,9.532738,39.462963,265.286,1.228143,369.3925
2001-W35,146.89881,6.443452,681.656163,8.313953,48.411765,267.857,1.274143,369.105
2001-W36,188.136905,2.651786,680.361169,6.895455,69.659864,260,1.468167,368.4475
2001-W37,171.910714,3.480952,681.548904,9.261644,36.335616,267.2,1.0854,369.0875
2001-W38,159.946429,3.331548,680.533154,7.961745,46.892617,264,1.12,367.56
2001-W39,123.952381,3.955357,681.248929,10.122619,30.785714,259,1.338857,367.805
2001-W40,172.005952,4.672619,681.056981,8.346541,38.556962,260.8,1.1284,368.08
2001-W41,169.744048,5.135119,680.602976,8.1375,42.18797,248.667,1.409,368.49
2001-W42,266.660714,2.622024,679.406607,8.516071,38.392405,238.286,1.437286,368.4725
2001-W43,216.857143,2.80119,680.141139,6.189241,58.476923,247.333,1.369333,369.1125
2001-W44,152.357143,5.544048,681.181544,8.285235,29.993289,252,1.218,369.31
2001-W45,181.369048,1.742262,681.031488,6.660714,51.869048,239.2,1.448,369.35
2001-W46,195.922619,2.894643,681.582976,7.958929,25.708333,249.167,1.508,370.2725
2001-W47,163.690476,5.81131,682.432083,10.132143,20.75,239,1.66,370.50375
2001-W48,142.577381,8.096429,680.054226,6.779167,59.994048,224.25,1.50475,370.735
2001-W49,151.744048,8.001786,680.153595,7.731373,21.117647,232.5,1.5735,371.1225
2001-W50,135.714286,7.315476,679.150833,4.946575,58.233333,242.667,1.368333,372.3775
2001-W51,142.202381,5.964881,681.063521,6.802817,18.535211,234.429,1.555714,371.2725
2001-W52,232.220238,6.964286,676.988614,9.40198,13.970297,228,1.686167,372.0325
2002-W01,241.720238,6.555952,679.364762,7.691071,20.047619,227.714,1.633429,371.865
2002-W02,225.166667,4.56369,681.522143,8.255952,18.006024,221.2,1.4192,372.05
2002-W03,170.666667,4.628571,678.850833,5.133913,45.071429,229.833,1.438833,372.6875
2002-W04,222.361446,3.724699,678.06717,3.530986,77.503145,230.2,1.515,372.7975
2002-W05,218.470238,3.380952,678.691786,4.861446,71.005952,233.167,1.608333,372.57
2002-W06,170.27381,4.555357,680.152298,5.77875,23.31875,231.571,1.456429,372.475
2002-W07,152.815476,5.185714,677.473562,4.561644,39.178082,236.286,1.503571,373.035
2002-W08,186.954248,4.048366,680.3522,5.221053,21.723684,225.167,1.854667,373.0775
2002-W09,189.434524,4.470238,677.38744,2.893103,46.684524,234.714,1.655143,373.26
2002-W10,202.505952,3.745238,680.308403,4.12987,53.863095,236.714,1.382857,373.5775
2002-W11,191.380952,3.041071,679.723571,3.928,59.666667,246,1.1172,374.3525
2002-W12,172.809524,4.572024,678.758274,5.025904,39.22561,249.333,1.233833,375.005
2002-W13,256.244048,6.198214,679.263452,6.092857,52.790123,253.5,1.254667,374.6725
2002-W14,247.642857,8.968452,679.017639,7.266071,35.840764,252.857,1.353429,373.7525
2002-W15,187.52381,5.041667,681.218571,9.136134,24.220339,246.5,1.208667,374.3925
2002-W16,167.339286,4.282143,679.4525,6.773611,49.347222,269,1.230667,375.2775
2002-W17,205.083333,3.180357,679.686766,6.41497,39.407186,269.333,1.4125,376.205
2002-W18,233.005952,2.03869,678.981548,4.921429,86.891026,272,1.177,376.0325
2002-W19,221.464286,3.577976,679.974286,6.408929,68.64881,266.667,1.163667,374.6825
2002-W20,184.130952,3.478571,681.333929,5.808333,73.832335,274.6,1.4526,374.93
2002-W21,159.297619,2.414286,681.577143,6.76131,63.488095,270.333,1.298667,376.046
2002-W22,110.529762,5.840476,681.591071,10.161905,31.952381,267.143,1.434286,376.2175
2002-W23,124.196429,4.078571,681.107202,9.699405,29.613497,270.714,1.310143,375.9875
2002-W24,175.166667,2.52619,679.989405,7.604167,37.189024,269.714,1.298571,375.615
2002-W25,165.232143,7.882738,681.314464,9.999405,28.125,274.5,1.184333,376.64
2002-W26,152.815476,4.419048,681.87119,10.103571,25.018519,270.286,1.298714,375.19
2002-W27,143.303571,5.565476,682.176845,10.094643,38.982143,269.5,1.1405,374.685
2002-W28,125.47619,5.31369,681.647381,8.527976,43.475,274,1.053857,374.2875
2002-W29,154.238095,5.092262,682.317143,10.148214,33.684848,257.714,1.058857,374.2675
2002-W30,159.285714,3.547619,681.271071,9.844643,29.737179,265.143,1.183714,373.16
2002-W31,143.380952,2.855952,681.999405,10.035119,36.89759,255.286,1.331143,373.595
2002-W32,185.321429,2.9,680.990655,9.8625,35.418182,257.714,1.138571,371.6875
2002-W33,175.142857,2.501786,681.439702,8.336905,57.811688,261.286,1.159286,372.0575
2002-W34,202.660714,2.968452,681.430417,8.48631,43.786164,255.429,1.310286,372.0775
2002-W35,180.482143,3.217857,680.993393,7.684524,51.208633,259.8,1.0842,370.4125
2002-W36,177.083333,2.608929,680.343631,7.641071,52.175573,251.5,1.6725,369.4825
2002-W37,216.577381,2.764286,681.074107,9.667262,38.453988,253.4,1.0598,369.8325
2002-W38,203.72619,2.783333,681.670357,9.625,32.238095,251,1.220833,370.1825
2002-W39,170.60119,2.450595,679.79619,9.874405,30.785714,251.286,1.346,370.55
2002-W40,167.220238,3.833929,679.465952,8.035119,30.986207,247.8,1.1,369.9325
2002-W41,206.672619,2.734524,679.196905,7.26369,28.625,252,1.1304,369.1575
2002-W42,180.261905,3.265476,681.25375,7.904167,65.753333,242.333,1.268333,371.34
2002-W43,143.77381,5.305952,680.61381,8.239881,25.416667,256.333,1.319667,370.57
2002-W44,187.833333,2.62619,680.5875,8.324405,21.208333,251.571,1.464857,372.13
2002-W45,140.02381,5.451786,682.7175,10.182738,18.863095,254.833,1.372333,372.0425
2002-W46,134.39881,4.838095,680.896369,8.702381,20.017857,248.833,1.509667,372.2125
2002-W47,142.75,3.786905,680.869583,8.295238,22.553571,266,1.424833,373.005
2002-W48,229.470238,2.476786,679.227153,8.358333,30.821429,244.571,1.606714,372.86
2002-W49,208.696429,3.302381,680.476012,5.817964,19.970238,238.714,1.537571,373.43
2002-W50,154.446429,4.782143,682.146548,7.00119,28.029762,236.833,1.471333,374.1725
2002-W51,178.172619,2.445238,680.754167,6.139881,27.869048,234.333,1.4855,373.9075
2002-W52,137.428571,5.132143,681.296845,7.460714,18.494048,253,1.4952,374.14
2003-W01,203.369048,4.395238,680.649226,8.875595,10.154762,239.143,1.629429,374.22
2003-W02,251.607143,5.129762,679.137024,6.349405,12.184524,236.286,1.534429,374.3
2003-W03,246.178571,8.331548,677.682262,7.738095,16.970238,224.167,1.454,374.42
2003-W04,239.059524,8.327976,678.019375,7.732335,19.958333,227.25,1.3045,375.8325
2003-W05,198.035714,3.020238,680.003512,6.974405,28.137725,240.714,1.523857,375.4275
2003-W06,257.190476,4.120238,678.478393,7.33631,15.179641,234.429,1.46,375.2075
2003-W07,229.392857,4.666667,678.099167,5.998214,30.095238,245.25,1.26225,375.3275
2003-W08,142.595238,5.969048,678.743768,4.51375,22.5,259.667,1.522833,376.7925
2003-W09,128.261905,4.813095,680.215298,6.42515,21.457317,271,1.387,376.3075
2003-W10,217.369048,5.282738,677.277798,5.660479,36.642857,268.6,1.123,376.655
2003-W11,266.285714,2.970238,681.229762,6.589881,37.327381,256.333,1.2455,377.4425
2003-W12,133.386905,6.147619,682.417083,7.313095,18.160714,266.857,1.339286,376.68
2003-W13,207.922619,3.36369,679.598095,7.873214,43.39881,267.4,1.0638,377.29
2003-W14,211.982143,2.625,679.318452,8.368452,37.27381,279,1.203,377.7275
2003-W15,214.875,2.90119,680.787222,5.131548,63.238095,285.4,1.2116,377.5475
2003-W16,196.577381,3.0125,681.25625,6.005357,33.160714,282.333,1.266333,378.7625
2003-W17,179.297619,2.621429,679.397381,4.714545,45.988095,293.333,1.229167,378.8275
2003-W18,203.535714,3.10119,680.794583,8.317262,29.428571,281.571,1.304714,378.56
2003-W19,190.52381,3.057143,681.839702,8.122619,38.654762,282.286,1.296857,379.325
2003-W20,217.232143,3.421429,680.44744,5.552976,52.119048,295.333,1.34,377.76
2003-W21,179.619048,4.539881,681.932917,8.807143,31.005952,286.714,1.313714,379.735
2003-W22,230.595238,2.750595,682.422857,8.595238,40.392857,271.571,1.308,378.89125
2003-W23,258.166667,4.055357,680.135536,8.7,40.107143,271,1.181,379.1325
2003-W24,149.27381,2.54881,680.931905,8.432934,42.658683,277.571,1.338,378.8925
2003-W25,148.119048,5.042857,682.101905,10.639881,21.914634,270.833,1.058333,378.37875
2003-W26,137.125,3.874405,680.548333,10.422619,24.708333,269.333,1.035167,378.49875
2003-W27,146.64881,2.382738,681.11994,10.197619,27.166667,267.857,1.345286,376.985
2003-W28,145.571429,3.7875,681.114094,9.943452,29.363095,268.857,1.297857,376.1025
2003-W29,144.892857,6.702976,682.648456,9.039597,43.09396,269.571,1.163571,376.6566667
2003-W30,199.797619,3.17381,682.194375,7.695833,64.190476,262.8,1.1604,376.4195833
2003-W31,151.85119,4.469048,681.83869,10.3125,29.440476,268.667,1.178,376.1825
2003-W32,147.39881,2.4125,682.223393,8.952976,54.267857,265.143,1.331286,375.385
2003-W33,172.52381,5.41131,681.681369,10.047024,34.958333,266.143,1.296,375.1625
2003-W34,167.315476,4.517857,682.79575,9.442262,41.321429,269,1.364857,374.6975
2003-W35,161.654762,3.319048,681.179107,9.597619,34.553571,259.143,1.301714,374.29
2003-W36,142.136905,4.872619,681.290694,9.869643,41.958333,266.25,1.04575,373.435
2003-W37,222.458333,2.820833,681.682431,7.694643,43.666667,263.143,1.347571,372.66
2003-W38,258.017857,2.958929,680.229524,9.314881,38.994048,258.8,1.0742,372.64
2003-W39,173.5,3.1,681.254306,10.680952,28.27381,255.143,1.335571,373.4175
2003-W40,183.77381,3.629167,681.589524,9.774405,25.363095,253.286,1.347286,373.4925
2003-W41,146.77381,7.84881,681.259514,11.097024,12.430556,252.833,1.256167,372.9425
2003-W42,153.011905,4.463095,680.91006,8.7,26.589286,254.5,1.14375,372.6
2003-W43,170.922619,2.997024,680.979464,7.741071,52.982143,247,1.198,373.66
2003-W44,182.940476,2.805952,680.740952,8.172619,38.339286,245.857,1.423857,373.3925
2003-W45,131.113095,6.269048,680.867466,10.31369,11.35119,244.333,1.355333,374.92
2003-W46,156.839286,6.67619,681.316319,8.723214,14.535714,243.4,1.4246,375.255
2003-W47,239.315476,3.160714,678.900298,6.328571,26.678571,236.857,1.532571,375.965
2003-W48,237.922619,8.300595,678.509167,6.647024,62.585987,232,1.5,375.305
2003-W49,223.77381,3.256548,680.517976,5.115476,74.488095,237.5,1.465167,375.265
2003-W50,150.880952,8.980952,681.385973,6.254762,26.297619,236.5,1.468667,376.2825
2003-W51,206.607143,5.036905,679.240201,8.388591,14.66443,235.714,1.549857,376.06
2003-W52,153.333333,5.092262,680.1325,7.166467,29.315476,228.5,1.687833,376.6375
2004-W01,202.077381,8.184524,676.228631,5.330488,82.238095,233,1.566,376.57
2004-W02,237.077381,8.847619,679.015893,6.815476,20.672619,219.857,1.535143,376.505
2004-W03,246.892857,7.560119,679.222417,7.629762,17.488095,220.333,1.4505,376.72
2004-W04,225.430556,4.001389,679.735,5.413772,46.833333,220,1.543,377.1175
2004-W05,143.25,4.809524,679.448393,2.711321,60.583333,243.333,1.495,377.69
2004-W06,161.744048,4.103571,679.131548,4.625595,54.952381,230.5,1.458,377.9575
2004-W07,246.166667,4.941071,680.272262,6.854167,34.706587,226.667,1.3505,380.48
2004-W08,194.583333,4.426786,682.145476,9.359524,26.785714,232.571,1.645857,378.1275
2004-W09,213.684524,6.593452,677.283929,7.162252,44.904192,242,1.1532,377.69
2004-W10,168.589286,3.588095,679.1325,6.315476,54.968153,237.5,1.22175,378.3725
2004-W11,202.535714,4.407143,677.602798,3.631098,56.184524,259.167,1.36965,380.74
2004-W12,230.404762,6.936905,676.87624,4.62381,44.491018,259.167,1.36965,380.205
2004-W13,180.083333,3.190476,680.2305,4.314167,82.181034,268,1.977,378.7575
2004-W14,141.25,3.496429,680.733919,5.432432,38.010269,267,1.0556,381.0575
2004-W15,175.017857,2.730952,679.811012,5.335152,38.010269,263,1.158,381.035
2004-W16,111.821429,5.671429,680.509643,4.753614,40.607843,269.667,1.028,380.66
2004-W17,187.60119,2.839881,680.056369,5.416667,55.964286,276,1.334,381.5225
2004-W18,229.672619,4.477976,679.598322,7.160714,43.940476,265,1.2138,380.7775
2004-W19,197.613095,4.703571,679.52119,6.229762,46.755952,285.429,1.322429,381.93
2004-W20,207.160714,5.098214,679.732738,7.545833,62.607143,269.4,1.1018,380.33
2004-W21,197.095238,6.432143,681.572024,7.882143,59.375,267.833,1.393333,379.5525
2004-W22,143.547619,4.070238,680.875833,8.045238,37.886905,278.714,1.290286,381.4225
2004-W23,192.380952,4.672619,681.996071,10.392857,33.375,267,1.432143,380.6925
2004-W24,172.494048,4.360714,680.747381,8.153892,39.607143,276.667,1.397667,380.53
2004-W25,204.97619,2.083929,681.143274,7.932738,51.922619,279,1.213167,380.015
2004-W26,175.309524,2.703571,681.121071,8.922619,40.011905,265.429,1.322,379.535
2004-W27,143.386905,4.169048,682.842679,11.451786,23.208333,266.857,1.322143,379.5
2004-W28,181.312925,2.190476,680.898812,8.4016,46.112,269.833,1.556833,378.815
2004-W29,115.892857,5.87381,680.645119,9.905952,19.541667,267.714,1.294857,376.6425
2004-W30,179.27381,2.932143,681.849797,7.094048,50.416667,269.8,1.076,376.0275
2004-W31,176.255952,4.1,680.687321,9.376786,37.422619,265.571,1.299,376.5025
2004-W32,184.029762,3.197619,681.429107,8.54881,61.27381,257.833,1.431167,377.195
2004-W33,127.041667,5.97381,681.996548,11.032738,22.678571,260.429,1.297714,376.405
2004-W34,146.166667,4.813095,682.688683,9.190419,49.203593,266.667,1.2575,375.6166667
2004-W35,125.744048,5.833333,680.939702,10.77381,25.35119,261,1.296714,374.8125
2004-W36,159.714286,2.63869,680.238512,8.845238,39.714286,258.571,1.307857,374.97
2004-W37,163.363095,3.49881,680.58619,8.697024,40.464286,260.429,1.471429,374.365
2004-W38,138.952381,6.110714,681.318333,8.936905,27.797619,258.286,1.329571,374.4575
2004-W39,152.636905,4.859524,680.287047,7.046429,43.184524,262,1.224333,374.13
2004-W40,231.142857,2.6,680.676845,7.035714,57.029762,258.143,1.428714,374.1075
2004-W41,216.690476,2.86131,680.443036,8.189286,40.845238,265.143,1.362286,374.25
2004-W42,221.607143,3.682738,680.392917,7.879762,43.857143,256.429,1.544571,374.2925
2004-W43,164.821429,3.4625,681.182321,5.997024,58.946429,265.167,1.494333,374.9625
2004-W44,171.488095,3.581548,679.903514,5.742262,69.922619,264.25,1.30525,375.32
2004-W45,195.279762,3.660714,680.668095,7.881548,55.583333,248,1.2842,375.6375
2004-W46,180.125,3.086905,681.762143,7.632143,39.714286,247.667,1.508667,376.2775
2004-W47,188.744048,3.833929,680.026964,5.957143,56.922619,264.6,1.4516,376.9425
2004-W48,200.994048,2.916071,679.612857,5.040476,59.065476,265.5,1.541333,376.9725
2004-W49,160.720238,5.805952,679.607708,6.811905,27.785714,260,1.523571,393.5375
2004-W50,207.02381,6.470238,679.515069,5.279167,41.375,263.143,1.581571,377.5
2004-W51,204.875,4.092857,680.420347,6.897619,20.702381,231.667,1.472667,377.47
2004-W52,210.636905,2.242857,678.551786,7.217857,40.35119,250.857,1.631571,377.8775
2004-W53,214.166667,6.143452,677.310972,5.707738,51.5,267.5,1.394,378.03
2005-W01,234.660714,10.266071,676.935,5.704762,32.625,264.833,1.471667,378.42
2005-W02,226.416667,9.639286,677.283191,3.31634,28.169231,251.167,1.762167,379.305
2005-W03,239.321429,7.786905,679.35698,7.91131,31.982143,238.333,1.5465,378.6625
2005-W04,219.452381,3.074405,678.86381,4.970238,45.722222,252.5,1.399667,378.9925
2005-W05,194.64881,4.733333,675.263393,3.05509,73.440476,255.333,1.632333,379.75
2005-W06,174.220238,3.641071,679.055238,4.470482,57.166667,258.333,1.509167,379.2425
2005-W07,135.529762,5.073214,679.865503,4.633333,19.458333,256.286,1.413,380.6175
2005-W08,189.25,3.468452,677.744583,4.333566,31.678571,269.143,1.514571,381.135
2005-W09,214.880952,5.156548,680.836779,6.617683,19.940476,263.714,1.385429,382.3475
2005-W10,229.380952,6.902381,678.055814,6.4125,45.279762,268.5,1.2555,379.6225
2005-W11,226.809524,8.794643,676.453869,6.245238,27.815476,278,1.093,382.3825
2005-W12,247.910714,6.347619,681.221607,7.916071,38.214286,266.6,1.0694,380.7225
2005-W13,168.386905,5.485119,680.404405,5.790476,56.172619,270.2,1.2398,382.52
2005-W14,161.053571,4.633929,681.226488,9.367857,19.297619,272.143,1.314143,382.995
2005-W15,194.345238,3.093452,679.653393,5.931548,48.428571,283.5,1.259833,381.905
2005-W16,123.678571,4.205357,681.536548,7.916071,14.666667,275.714,1.303286,382.615
2005-W17,243.386905,4.469643,680.16,7.38869,35.988095,275.857,1.299429,382.34
2005-W18,195.035714,3.32619,682.215893,8.550595,34.339286,273.286,1.332286,381.6325
2005-W19,146.244048,4.005952,680.618054,9.604167,22.672619,280,1.294571,382.4175
2005-W20,148.577381,5.919048,681.611018,8.383832,32.173653,273.333,1.181833,382.7483333
2005-W21,140.636905,3.077381,679.833631,7.125,38.738095,279.667,1.219167,383.5225
2005-W22,147.190476,4.519643,681.435298,10.61131,24.017857,271,1.345333,383.425
2005-W23,180.559524,7.917857,680.795154,9.060714,16.571429,271.714,1.300714,382.59
2005-W24,180.285714,2.941071,681.61006,8.470833,32.142857,270.2,1.0856,382.2775
2005-W25,162.130952,2.641667,681.010952,8.193452,53.255952,279.5,1.0265,382.1
2005-W26,125.422619,2.709524,681.857083,10.805952,24.090278,274.6,1.032,381.0925
2005-W27,153.035714,4.3,682.995952,9.433333,41.630952,263.75,1.03,381.625
2005-W28,155.041667,4.869048,682.218274,7.258929,53.630952,266,1.014,381.7175
2005-W29,164.083333,6.442857,681.013452,9.408333,32.619048,267.4,1.023,380.76
2005-W30,208.541667,3.68869,681.736071,8.813095,40.708333,270.6,1.0442,380.49
2005-W31,158.285714,4.46369,681.783512,10.845833,29.595238,268,1.027,379.7525
2005-W32,216.077381,2.366667,682.083194,7.277381,65.732143,261,1.2288,378.5375
2005-W33,191.470238,3.752381,681.629444,9.057143,37.577381,268.2,1.0744,379.5225
2005-W34,180.321429,3.145238,680.749583,9.6375,35.857143,263.6,1.0316,378.0375
2005-W35,169.220238,3.37381,681.313036,10.135714,33.982143,261.2,1.5142,378.6275
2005-W36,172.220238,4.880357,681.019643,9.769643,25.202381,255.857,1.496,378.18
2005-W37,195.869048,3.869643,682.111607,7.916071,69.143713,251.333,1.412833,376.435
2005-W38,184.345238,2.847024,679.73576,7.905357,60.684524,256.4,1.1248,375.9525
2005-W39,158.779762,4.108333,681.154231,8.049405,42.744048,257.6,1.0898,376.335
2005-W40,162,5.946429,680.933274,9.501786,20.380952,253.6,1.1606,376.9075
2005-W41,166.97619,4.628571,680.869792,8.447619,24.586826,259.2,1.3054,377.6325
2005-W42,143.744048,3.966667,681.038563,9.190419,34.287425,246.6,1.1624,377.6375
2005-W43,206.779762,3.330357,680.716014,6.590476,47.059524,253.167,1.328833,377.635
2005-W44,168.041667,4.195833,681.471678,6.604762,38.550336,247,1.478667,377.8325
2005-W45,185.845238,3.683929,680.161946,4.712048,48.982143,247.167,1.502667,378.725
2005-W46,162.214286,3.818452,680.576607,7.34881,29.910714,245.286,1.485714,379.315
2005-W47,215.52381,3.392857,680.587517,7.799405,36.172619,240.167,1.538167,378.75
2005-W48,204.297619,2.445833,679.118869,5.783929,48.706587,240.429,1.602,378.965
2005-W49,158.738095,4.03869,678.955238,4.570238,47.639241,251.143,1.629143,380.675
2005-W50,185.065476,6.129167,680.212077,6.558642,18.375,242.8,1.3744,380.03
2005-W51,201.857143,5.06369,681.428869,7.739286,30.488095,233.143,1.551,380.2125
2005-W52,151.964286,5.174405,682.255119,9.34881,19.821429,228,1.638714,380.8825
2006-W01,198.10119,4.41131,680.604861,5.523952,17.227545,236,1.571167,380.8625
2006-W02,183.767857,7.721429,680.752569,7.593452,11.72619,229.143,1.533143,381.3725
2006-W03,199.994048,5.452976,679.144048,5.268519,35.886905,229.75,1.3195,381.795
2006-W04,168.309524,6.660119,678.14619,4.021429,68.60119,238,1.588667,381.3625
2006-W05,189.571429,6.00119,679.839524,6.366049,17.839286,225.429,1.468714,381.68
2006-W06,216.35119,3.402381,679.046905,4.736,28.209581,239.571,1.498857,382.415
2006-W07,205.821429,3.266667,676.362381,3.795205,55.987654,239.4,1.215,382.815
2006-W08,264.827381,6.831548,677.068571,4.6375,58.607143,239.75,1.3075,382.1
2006-W09,253.797619,3.694048,679.040774,4.425595,81.053571,244.8,1.3488,381.7833333
2006-W10,189.125,2.597024,679.187083,4.711905,70.184524,257,1.125667,383.285
2006-W11,204.380952,2.793452,678.09631,4.164881,81.696429,253,1.332,382.9475
2006-W12,216.363095,5.014286,677.368125,4.43869,68.64881,276,1.1998,383.0825
2006-W13,219.684524,6.022024,679.282188,4.592857,73.815476,270.667,1.073,382.7075
2006-W14,182.162162,4.283108,680.0975,4.961538,42.505952,274.667,1.271667,384.4275
2006-W15,161.744048,5.530357,680.371548,8.554762,18.172619,277,1.334857,385.6075
2006-W16,213.785714,2.421429,679.175655,5.824405,29.095238,275.4,1.084,385.3875
2006-W17,198.85119,3.847024,679.993571,7.455357,32.327381,279.857,1.312,385.35
2006-W18,208.142857,6.083929,678.001607,6.561905,48.02381,291.4,1.0246,385.4575
2006-W19,179.279762,3.098214,679.378036,4.708383,63.267857,287.714,1.382286,385.7475
2006-W20,181.27381,5.707143,680.215822,8.21976,32.05988,283,1.304143,385.745
2006-W21,189.880952,3.963095,681.320833,11.25,26.613095,274.857,1.295286,385.9575
2006-W22,138.630952,6.811905,682.415615,11.580916,15.761538,272.571,1.486571,385.1475
2006-W23,120.875,3.631548,681.574054,10.526786,28.458333,273.143,1.299714,384.5675
2006-W24,177.797619,7.120833,680.659881,10.057738,25.422619,279.429,1.344286,384.25
2006-W25,173.958333,4.530357,680.262143,8.194048,32.281437,274.5,1.181,383.995
2006-W26,172.744048,5.804762,681.604861,11.863095,20.263473,265.714,1.457143,383.7375
2006-W27,156.017857,4.27619,683.17626,10.514881,21.089286,284.333,1.349333,382.825
2006-W28,168.404762,7.569048,681.500833,11.121429,19.946108,273,1.304143,382.2875
2006-W29,191.410714,2.833333,681.145655,8.391667,42.363095,273.429,1.432286,382.46
2006-W30,182.125,5.295238,680.656964,8.115476,50.202381,273,1.243833,382.295
